Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
HRTC - 622,Ordinary 3+2 Non AC Seater,18:20,02:30,08h 10m,484.0,36 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,18:40,02:00,07h 20m,839.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1152,Ordinary 3+2 Non AC Seater,20:00,03:00,07h 00m,457.0,37 Seats available,4.4,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1103,A/C Executive (2+3),20:40,03:00,06h 20m,486.0,21 Seats available,2.7,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1116,A/C Executive (2+3),21:35,04:05,06h 30m,510.0,14 Seats available,2.9,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),18:15,01:15,07h 00m,854.0,22 Seats available,4.5,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),18:45,01:00,06h 15m,816.0,15 Seats available,3.1,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),18:50,01:10,06h 20m,925.0,19 Seats available,4.2,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),19:05,01:45,06h 40m,720.0,10 Seats available,3.8,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:20,01:50,06h 30m,854.0,22 Seats available,4.6,https://www.redbus.in/bus-tickets/palampur-to-chandigarh,Palampur to Chandigarh
HRTC - 1550,Ordinary 3+2 Non AC Seater,11:36,15:45,04h 09m,237.0,37 Seats available,3.3,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 146,Ordinary 3+2 Non AC Seater,11:48,16:00,04h 12m,241.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 335,Ordinary 3+2 Non AC Seater,11:54,17:30,05h 36m,242.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 6706,Ordinary 3+2 Non AC Seater,11:59,04:30,16h 31m,242.0,47 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 1551,Ordinary 3+2 Non AC Seater,12:30,16:39,04h 09m,237.0,47 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 1552,Ordinary 3+2 Non AC Seater,13:54,18:03,04h 09m,237.0,37 Seats available,2.0,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 159,Ordinary 3+2 Non AC Seater,14:06,18:00,03h 54m,240.0,36 Seats available,4.3,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 1556,Ordinary 3+2 Non AC Seater,14:48,19:00,04h 12m,237.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 126,Ordinary 3+2 Non AC Seater,15:15,19:45,04h 30m,237.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 1553,Ordinary 3+2 Non AC Seater,16:40,20:49,04h 09m,237.0,46 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 515,Ordinary 3+2 Non AC Seater,17:30,22:50,05h 20m,237.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 1509,Ordinary 3+2 Non AC Seater,18:00,22:30,04h 30m,242.0,29 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 63,Himsuta AC Seater Volvo/Scania 2+2,18:10,22:30,04h 20m,384.0,32 Seats available,4.0,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 6707,Ordinary 3+2 Non AC Seater,18:30,23:00,04h 30m,240.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 1512,Ordinary 3+2 Non AC Seater,19:00,23:30,04h 30m,240.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
FlixBus,A/C Seater (2+2),11:30,16:00,04h 30m,181.0,29 Seats available,3.7,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
City Land Travels,Volvo A/C Semi Sleeper (2+2),15:00,19:30,04h 30m,673.0,10 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Chandigarh to Shimla
HRTC - 1137,Ordinary 3+2 Non AC Seater,14:25,20:15,05h 50m,365.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 127,Himsuta AC Seater Volvo/Scania 2+2,14:50,21:40,06h 50m,655.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 1526,Ordinary 3+2 Non AC Seater,15:30,21:00,05h 30m,365.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 1514,Ordinary 3+2 Non AC Seater,16:00,22:45,06h 45m,395.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 1285,Ordinary 3+2 Non AC Seater,18:40,01:30,06h 50m,367.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 1505,Ordinary 3+2 Non AC Seater,20:16,02:25,06h 09m,365.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 1150,Ordinary 3+2 Non AC Seater,20:30,03:25,06h 55m,371.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,04:05,05h 55m,655.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,04:50,05h 00m,759.0,34 Seats available,4.6,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:10,05h 15m,569.0,25 Seats available,4.5,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,05:10,05h 15m,712.0,13 Seats available,4.8,https://www.redbus.in/bus-tickets/chandigarh-to-kangra,Chandigarh to Kangra
HRTC - 967,Ordinary 3+2 Non AC Seater,15:00,03:15,12h 15m,630.0,37 Seats available,1.4,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
HRTC - 904,Himmani Deluxe 2+2 Non AC Seater,16:30,04:40,12h 10m,688.0,25 Seats available,4.2,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
HRTC - 653,A/C Executive (2+3),17:05,05:30,12h 25m,770.0,40 Seats available,2.4,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
HRTC - 1104,Ordinary 3+2 Non AC Seater,17:20,05:30,12h 10m,630.0,31 Seats available,3.7,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
HRTC - 1158,Himsuta AC Seater Volvo/Scania 2+2,18:30,05:15,10h 45m,1158.0,17 Seats available,4.5,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
HRTC - 903,Himmani Deluxe 2+2 Non AC Seater,18:45,06:00,11h 15m,709.0,14 Seats available,3.1,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
HRTC - 1134,Himmani Deluxe 2+2 Non AC Seater,19:00,05:40,10h 40m,688.0,4 Seats available,4.5,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
HRTC - 951,Ordinary 3+2 Non AC Seater,19:25,06:45,11h 20m,630.0,35 Seats available,2.2,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
HRTC - 905,Ordinary 3+2 Non AC Seater,21:00,07:45,10h 45m,650.0,37 Seats available,3.7,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
HRTC - 1152,Ordinary 3+2 Non AC Seater,21:30,08:10,10h 40m,630.0,36 Seats available,4.0,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:20,05:45,09h 25m,740.0,11 Seats available,4.8,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,06:30,09h 20m,888.0,14 Seats available,4.8,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,05:30,09h 45m,720.0,10 Seats available,4.8,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:30,08:30,10h 00m,949.0,20 Seats available,4.8,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,05:30,10h 20m,854.0,24 Seats available,4.7,https://www.redbus.in/bus-tickets/kangra-to-delhi,Kangra to Delhi
Assam State Transport Corporation (ASTC) - 173420,Bharat Benz A/C Seater (2+2),10:35,15:15,04h 40m,298.0,1 Seat available,4.1,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
Assam State Transport Corporation (ASTC) - 157959,Bharat Benz A/C Seater (2+2),14:00,18:30,04h 30m,298.0,1 Seat available,4.5,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
Chartered Bus - ASTC,A/C Seater Push Back (2+2),11:30,16:15,04h 45m,334.68,4 Seats available,4.4,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,13:00,17:00,04h 00m,389.13,7 Seats available,4.7,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,14:30,18:30,04h 00m,432.06,16 Seats available,4.8,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
Chartered Bus - ASTC,Volvo AC Seater Pushback 2+2,15:30,19:15,03h 45m,389.13,12 Seats available,4.6,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
BLUE HILL TRAVELS INDIA LIMITED,NON A/C Seater Semi Sleeper (2+1),21:30,03:30,06h 00m,400.0,24 Seats available,3.2,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
PANKAJ TRAVELS,AC Seater (2+2),13:10,17:50,04h 40m,350.0,4 Seats available,0.0,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
Karisma (Aziba),NON A/C Seater (2+1),13:40,14:10,00h 30m,350.0,5 Seats available,2.6,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
Himalayan Travels,NON A/C Seater (2+2),23:40,04:00,04h 20m,450.0,19 Seats available,2.1,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
DESTINY TRAVELS,NON A/C Seater (2+1),23:45,03:45,04h 00m,399.0,25 Seats available,0.0,https://www.redbus.in/bus-tickets/tezpur-to-guwahati,Tezpur to Guwahati
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,21:15,02:00,04h 45m,676.0,31 Seats available,3.2,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
RSRTC - 166269,Express Non AC Seater 2+3,22:00,05:55,07h 55m,320.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
RSRTC - 166262,Express Non AC Seater 2+3,22:30,04:25,05h 55m,320.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
HRTC - 6639,Himsuta AC Seater Volvo/Scania 2+2,22:35,03:30,04h 55m,523.0,18 Seats available,4.5,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Khurana Bus Service,Volvo A/C (2+2),21:10,02:40,05h 30m,349.0,16 Seats available,3.2,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
NueGo,Electric A/C Seater (2+2),22:30,03:55,05h 25m,404.0,21 Seats available,3.8,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,04:20,05h 20m,474.0,8 Seats available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,04:30,05h 30m,474.0,21 Seats available,4.3,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:35,04:30,04h 55m,399.0,19 Seats available,4.8,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:40,04:45,05h 05m,350.0,12 Seats available,4.6,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:45,04:35,04h 50m,340.0,15 Seats available,4.7,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Khurana Bus Service,Volvo A/C (2+2),20:50,02:40,05h 50m,297.0,13 Seats available,2.8,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:55,05:45,05h 50m,1023.0,17 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-delhi,Chandigarh to Delhi
HRTC - 98,Himsuta AC Seater Volvo/Scania 2+2,20:42,02:20,05h 38m,523.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 563,Ordinary 3+2 Non AC Seater,20:50,02:15,05h 25m,270.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 26,Himsuta AC Seater Volvo/Scania 2+2,20:50,02:10,05h 20m,533.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 591,A/C Executive (2+3),21:00,03:00,06h 00m,385.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 567,Himsuta AC Seater Volvo/Scania 2+2,21:03,02:30,05h 27m,513.0,16 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 565,Ordinary 3+2 Non AC Seater,21:05,01:50,04h 45m,285.0,28 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 574,Ordinary 3+2 Non AC Seater,21:14,01:50,04h 36m,270.0,35 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,04:05,06h 35m,285.0,39 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 571,Ordinary 3+2 Non AC Seater,21:40,02:30,04h 50m,280.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 577,A/C Executive (2+3),21:40,02:40,05h 00m,375.0,42 Seats available,5.0,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 600,Himsuta AC Seater Volvo/Scania 2+2,21:50,04:00,06h 10m,513.0,22 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 575,A/C Executive (2+3),21:59,03:05,05h 06m,380.0,47 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 583,Ordinary 3+2 Non AC Seater,22:02,03:40,05h 38m,270.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 584,Ordinary 3+2 Non AC Seater,22:05,00:15,02h 10m,255.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 578,Ordinary 3+2 Non AC Seater,22:10,03:40,05h 30m,280.0,37 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),19:30,00:40,05h 10m,601.0,10 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),19:30,00:50,05h 20m,498.0,18 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),19:30,00:54,05h 24m,475.0,37 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Lavish Travels,A/C Seater / Sleeper (2+2),19:30,01:00,05h 30m,425.0,15 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),19:30,23:45,04h 15m,573.0,31 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 99,Himsuta AC Seater Volvo/Scania 2+2,21:00,02:00,05h 00m,615.0,14 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
HRTC - 622,Ordinary 3+2 Non AC Seater,21:15,02:30,05h 15m,344.0,37 Seats available,5.0,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,01:15,04h 55m,600.0,9 Seats available,4.2,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:40,02:05,04h 25m,648.0,5 Seats available,4.7,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh
HRTC - 229,Ordinary 3+2 Non AC Seater,20:40,23:30,02h 50m,242.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,21:00,00:40,03h 40m,384.0,34 Seats available,4.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 108,A/C Executive (2+3),21:20,00:21,03h 01m,247.0,44 Seats available,3.1,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,21:30,01:15,03h 45m,384.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 1712,Ordinary 3+2 Non AC Seater,21:30,01:00,03h 30m,242.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 130,Ordinary 3+2 Non AC Seater,21:45,01:30,03h 45m,237.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,22:00,01:10,03h 10m,384.0,25 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 179,Ordinary 3+2 Non AC Seater,22:00,01:45,03h 45m,242.0,25 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 92,Himsuta AC Seater Volvo/Scania 2+2,22:30,01:30,03h 00m,384.0,23 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 136,Ordinary 3+2 Non AC Seater,22:30,02:10,03h 40m,242.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Chandigarh Transport Undertaking (CTU) - 165748,HVAC Seater (2+3),22:45,03:20,04h 35m,307.62,47 Seats available,3.7,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
FlixBus,A/C Seater (2+2),20:00,00:30,04h 30m,157.0,33 Seats available,4.0,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:30,23:45,03h 15m,471.0,17 Seats available,4.6,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:35,03h 05m,399.0,22 Seats available,4.8,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:00,02h 30m,399.0,22 Seats available,4.7,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
HRTC - 1537,Ordinary 3+2 Non AC Seater,21:00,00:10,03h 10m,158.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
HRTC - 215,Ordinary 3+2 Non AC Seater,22:30,01:20,02h 50m,152.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,02:30,02h 35m,474.0,6 Seats available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,02:40,02h 45m,569.0,17 Seats available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-una,Chandigarh to Una (Himachal Pradesh)
HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,07:50,10h 10m,575.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,06:30,08h 30m,920.0,33 Seats available,4.8,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,05:30,06h 40m,522.0,12 Seats available,4.7,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),22:00,07:15,09h 15m,649.0,21 Seats available,2.4,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),23:45,05:30,05h 45m,573.0,31 Seats available,2.4,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
Reo India Travels,Volvo A/C Semi Sleeper (2+2),23:59,07:25,07h 26m,501.0,5 Seats available,3.7,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),23:59,07:00,07h 01m,1150.0,41 Seats available,0.0,https://www.redbus.in/bus-tickets/chandigarh-to-manali,Chandigarh to Manali
